timestamp,signal_strength,power_level,temperature,cpu_usage,latitude,longitude,communication_status,attack_type,severity,incident_id,command_source
2026-06-10 05:47:17.949756,88,75,26,43,51.541421,40.299861,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-6,AUTHORIZED
2026-06-10 05:47:22.959356,87,86,32,57,24.887333,67.00824,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:47:27.962849,87,85,32,59,44.438037,32.349732,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-7,AUTHORIZED
2026-06-10 05:47:32.968609,86,86,32,36,24.822145,67.008406,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:47:37.972284,98,88,30,42,24.865108,67.011269,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:47:42.975314,22,87,24,59,24.830384,67.093279,DEGRADED,RF_JAMMING,HIGH,INC-8,AUTHORIZED
2026-06-10 05:47:47.984069,91,86,26,34,24.843438,67.034474,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:47:52.990970,89,82,26,35,24.879584,67.075842,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:47:58.000294,99,88,22,34,24.876373,67.046271,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:48:03.003232,92,80,32,52,47.926896,39.409596,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-9,AUTHORIZED
2026-06-10 05:48:08.006768,87,72,33,32,24.838271,67.026273,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:48:13.016098,24,74,20,56,24.84177,67.064336,DEGRADED,RF_JAMMING,HIGH,INC-10,AUTHORIZED
2026-06-10 05:48:18.025138,99,89,28,36,24.862141,67.096522,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-11,ATTACKER
2026-06-10 05:48:23.034107,99,71,24,32,24.88061,67.003324,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:48:28.046019,11,73,24,53,24.841091,67.077709,DEGRADED,RF_JAMMING,HIGH,INC-12,AUTHORIZED
2026-06-10 05:48:33.055019,96,73,26,39,24.874939,67.007744,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:48:38.063814,95,88,20,48,24.870269,67.082913,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:48:43.076077,96,85,34,36,24.881094,67.088869,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:48:48.081322,100,80,21,42,24.8088,67.013884,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:48:53.084952,92,81,22,35,24.803106,67.010554,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:48:58.088584,100,83,21,34,24.857594,67.04358,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:49:03.091314,90,76,34,38,24.897577,67.055914,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:49:08.094750,91,70,23,32,24.843227,67.060004,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:49:13.100662,99,79,31,59,24.845422,67.099315,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-13,ATTACKER
2026-06-10 05:49:18.131872,92,89,23,56,24.877037,67.023969,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:49:23.199038,89,83,23,30,24.819234,67.083182,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:49:28.207798,100,89,31,41,24.857222,67.057074,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-14,ATTACKER
2026-06-10 05:49:33.217103,87,80,25,47,24.818111,67.006405,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:49:38.222364,98,83,32,49,24.856306,67.010066,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:49:43.231321,92,80,21,60,24.819642,67.025845,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:49:48.237203,92,71,35,52,24.841234,67.086392,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:49:53.247573,89,78,24,48,24.831173,67.022503,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:49:58.251618,85,90,25,48,24.826972,67.031654,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:50:03.261259,96,76,32,51,24.851028,67.088097,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:50:08.269732,86,77,33,55,40.570845,33.665684,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-15,AUTHORIZED
2026-06-10 05:50:13.278751,91,87,31,57,24.870647,67.070931,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:50:18.288217,90,76,21,36,24.816449,67.084301,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:50:23.296651,100,78,22,42,24.824965,67.026118,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:50:28.306121,99,73,30,40,24.898343,67.087527,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:50:33.315094,5,90,30,57,24.845577,67.026484,DEGRADED,RF_JAMMING,HIGH,INC-16,AUTHORIZED
2026-06-10 05:50:38.326996,90,74,33,48,24.849963,67.095197,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:50:43.336111,100,83,23,43,24.839343,67.096127,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:50:48.343325,98,74,23,53,49.687996,44.56618,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-17,AUTHORIZED
2026-06-10 05:50:53.347106,93,79,33,49,24.864421,67.034362,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:50:58.356260,14,78,30,46,24.83582,67.009774,DEGRADED,RF_JAMMING,HIGH,INC-18,AUTHORIZED
2026-06-10 05:51:03.365057,99,73,31,32,44.607753,43.899649,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-19,AUTHORIZED
2026-06-10 05:51:08.373685,96,78,25,34,24.833179,67.035757,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-20,ATTACKER
2026-06-10 05:51:13.382831,86,77,28,30,41.18488,33.95448,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-21,AUTHORIZED
2026-06-10 05:51:18.391849,94,89,27,55,24.820385,67.009053,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:51:23.400362,92,75,25,45,24.805962,67.011445,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:51:28.409242,85,72,26,57,24.859305,67.01246,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:51:33.417803,94,90,25,44,24.826233,67.005798,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-22,ATTACKER
2026-06-10 05:51:38.427492,99,86,32,32,24.819343,67.043349,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:51:43.438460,87,73,26,57,24.815153,67.033603,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:51:48.446927,95,73,28,52,24.882131,67.076436,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:51:53.458004,89,86,21,37,24.836002,67.092109,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-23,ATTACKER
2026-06-10 05:51:58.467273,98,81,22,46,24.815406,67.012736,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:52:03.475769,89,70,23,44,24.846833,67.01149,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:52:08.478909,85,75,21,49,24.807052,67.010245,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:52:13.488248,86,87,30,49,24.893462,67.080916,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:52:18.497114,86,85,20,54,24.813871,67.073056,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:52:23.506594,94,88,29,38,24.854956,67.073973,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:52:28.510700,89,72,25,46,24.814618,67.032188,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:52:33.514219,9,86,28,37,24.850348,67.044737,DEGRADED,RF_JAMMING,HIGH,INC-24,AUTHORIZED
2026-06-10 05:52:38.517444,91,90,23,33,24.883786,67.090612,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:52:43.526076,93,76,23,60,24.85023,67.094013,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:52:48.535153,89,85,23,45,24.820327,67.092516,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:52:53.543669,99,85,32,55,24.873786,67.039412,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-25,ATTACKER
2026-06-10 05:52:58.552470,92,77,22,46,24.804901,67.080106,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:53:03.555160,88,76,22,49,24.838271,67.092795,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:53:08.564481,98,77,21,40,24.824226,67.062849,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:53:13.569935,88,82,32,39,57.000244,33.150234,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-26,AUTHORIZED
2026-06-10 05:53:18.580815,85,84,23,46,42.57446,33.951673,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-27,AUTHORIZED
2026-06-10 05:53:23.583433,95,78,26,30,24.814995,67.076439,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-28,ATTACKER
2026-06-10 05:53:28.592025,90,70,29,49,24.893738,67.010708,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:53:33.652023,97,75,23,30,24.830524,67.044671,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:53:38.656902,90,73,23,56,24.850265,67.00086,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:53:43.660263,97,81,24,34,24.822713,67.030927,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:53:48.665027,98,81,34,52,24.853739,67.035962,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:53:53.674297,91,77,21,35,24.88843,67.051394,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:53:58.679224,91,78,32,39,24.805986,67.008535,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:54:03.687691,87,77,24,33,24.860257,67.095821,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:54:08.696313,90,73,30,51,24.871168,67.062609,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:54:13.704709,93,73,24,56,24.812334,67.061748,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:54:18.714624,95,73,34,56,24.812553,67.076734,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:54:23.723091,99,86,21,37,45.320767,32.956138,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-29,AUTHORIZED
2026-06-10 05:54:28.732270,88,80,35,36,24.807428,67.091762,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-30,ATTACKER
2026-06-10 05:54:33.740615,89,73,34,34,24.835108,67.03703,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:54:38.749153,6,86,23,33,24.826419,67.082207,DEGRADED,RF_JAMMING,HIGH,INC-31,AUTHORIZED
2026-06-10 05:54:43.757965,87,71,23,32,24.831089,67.076193,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:54:48.766698,100,82,24,43,24.839466,67.033129,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-32,ATTACKER
2026-06-10 05:54:53.775196,95,83,28,60,24.84939,67.08556,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:54:58.783593,99,72,32,41,24.805155,67.064391,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-33,ATTACKER
2026-06-10 05:55:03.792083,97,74,23,30,24.857953,67.089763,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:55:08.800593,89,83,27,34,24.871154,67.089822,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:55:13.806545,97,90,23,45,24.830289,67.050256,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:55:18.815344,94,82,33,40,24.820908,67.058815,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:55:23.820696,88,70,21,35,24.856413,67.072427,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:55:28.824154,24,85,22,55,24.889619,67.046092,DEGRADED,RF_JAMMING,HIGH,INC-34,AUTHORIZED
2026-06-10 05:55:33.829171,21,78,20,51,24.82614,67.040383,DEGRADED,RF_JAMMING,HIGH,INC-35,AUTHORIZED
2026-06-10 05:55:38.832623,85,89,26,38,24.821677,67.085447,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:55:43.843256,92,79,33,40,24.850198,67.017962,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:55:48.847079,14,84,22,36,24.806896,67.078509,DEGRADED,RF_JAMMING,HIGH,INC-36,AUTHORIZED
2026-06-10 05:55:53.852535,89,75,29,56,24.826093,67.001765,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:55:58.855691,94,74,28,37,46.770711,47.919171,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-37,AUTHORIZED
2026-06-10 05:56:03.860613,97,80,30,60,24.889632,67.060468,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:56:08.864087,19,73,26,33,24.862008,67.014674,DEGRADED,RF_JAMMING,HIGH,INC-38,AUTHORIZED
2026-06-10 05:56:13.873004,86,80,32,46,24.81684,67.0963,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:56:18.877760,86,86,33,30,24.890487,67.025545,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:56:23.882668,97,75,26,44,24.860063,67.040254,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:56:28.887402,22,70,31,58,24.863999,67.04557,DEGRADED,RF_JAMMING,HIGH,INC-39,AUTHORIZED
2026-06-10 05:56:33.892057,96,87,27,47,24.806471,67.038853,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:56:38.896418,92,82,31,56,24.860657,67.091926,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:56:43.905068,94,84,26,30,24.870721,67.065434,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:56:48.911018,92,81,24,54,24.833572,67.077069,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:56:53.920110,98,70,26,41,24.894054,67.01713,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:56:58.928253,97,76,24,47,24.845595,67.009684,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:57:03.937094,100,72,33,31,24.880363,67.075752,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:57:08.941123,88,80,24,32,41.876121,48.538206,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-40,AUTHORIZED
2026-06-10 05:57:13.950324,7,72,34,44,24.898439,67.068168,DEGRADED,RF_JAMMING,HIGH,INC-41,AUTHORIZED
2026-06-10 05:57:18.953025,97,85,29,42,55.533686,32.366933,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-42,AUTHORIZED
2026-06-10 05:57:23.955710,100,76,28,55,24.897576,67.07835,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-43,ATTACKER
2026-06-10 05:57:28.964414,85,82,35,34,24.838571,67.056954,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:57:33.973672,95,76,31,47,24.830991,67.069654,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:57:38.982970,89,79,33,42,24.834186,67.005289,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:57:43.992007,90,81,33,38,24.862111,67.052658,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:57:48.996877,97,85,33,44,24.891747,67.035415,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:57:54.008416,87,74,22,53,24.814335,67.045332,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:57:59.012199,20,87,35,31,24.810761,67.060705,DEGRADED,RF_JAMMING,HIGH,INC-44,AUTHORIZED
2026-06-10 05:58:04.021161,96,82,33,34,24.831609,67.098435,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:58:09.025182,87,81,27,38,24.897771,67.021282,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-45,ATTACKER
2026-06-10 05:58:14.029755,99,82,35,40,55.179664,41.933518,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-46,AUTHORIZED
2026-06-10 05:58:19.032773,86,72,27,46,24.826545,67.038292,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:58:24.036145,90,80,25,57,24.837519,67.037884,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-47,ATTACKER
2026-06-10 05:58:29.045129,89,81,23,48,24.825888,67.019332,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:58:34.054087,93,75,28,54,24.852485,67.061711,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:58:39.061128,89,89,29,55,24.841469,67.067106,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:58:44.070058,94,70,32,51,24.89826,67.048158,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:58:49.073115,98,73,35,54,24.870991,67.027265,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:58:54.076596,93,71,32,33,24.891511,67.014975,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:58:59.079869,18,90,31,56,24.835649,67.01155,DEGRADED,RF_JAMMING,HIGH,INC-48,AUTHORIZED
2026-06-10 05:59:04.082493,94,81,28,33,24.854761,67.027454,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:59:09.085793,86,83,25,56,24.89738,67.034722,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:59:14.089820,96,87,32,49,58.388055,45.870918,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-49,AUTHORIZED
2026-06-10 05:59:19.098285,90,78,24,42,24.892137,67.09712,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:59:24.106945,100,79,21,36,24.846058,67.03159,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:59:29.115551,99,85,31,34,24.85605,67.022345,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:59:34.124257,94,86,30,33,24.867791,67.093579,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:59:39.127709,94,74,22,32,24.835792,67.094205,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:59:44.136629,91,72,30,55,24.839747,67.042553,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:59:49.145371,99,70,31,60,24.880155,67.057504,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 05:59:54.153669,100,88,26,48,24.880494,67.000484,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-50,ATTACKER
2026-06-10 05:59:59.159313,97,70,24,51,24.846754,67.093261,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:00:04.167695,95,80,32,38,24.812257,67.085589,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:00:09.177060,93,79,28,60,24.895662,67.052711,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:00:14.185955,85,89,23,37,24.82341,67.011037,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:00:19.190504,93,89,32,59,24.822744,67.029422,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:00:24.199463,86,81,27,59,24.883529,67.021796,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:00:29.208991,92,79,22,59,24.872204,67.004007,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-51,ATTACKER
2026-06-10 06:00:34.215270,97,88,27,53,24.896505,67.03121,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:00:39.227363,86,88,34,44,24.871022,67.050241,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:00:44.240755,92,86,25,30,24.81799,67.095205,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:00:49.250162,91,89,21,44,24.831714,67.085265,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:00:54.259686,91,89,33,38,24.834206,67.058472,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:00:59.262327,91,80,33,42,24.842107,67.016758,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:01:04.273330,96,77,24,45,24.803057,67.054523,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:01:09.281689,94,90,27,38,24.86246,67.073595,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:01:14.290600,98,77,32,59,24.889663,67.016861,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:01:19.296384,96,81,35,42,24.81653,67.099412,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:01:24.300426,91,71,26,34,24.840406,67.045994,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:01:29.303068,86,70,29,33,24.803411,67.032614,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:01:34.311314,91,70,26,33,48.725124,35.471668,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-52,AUTHORIZED
2026-06-10 06:01:39.319976,18,87,28,46,24.87773,67.031656,DEGRADED,RF_JAMMING,HIGH,INC-53,AUTHORIZED
2026-06-10 06:01:44.323244,92,74,32,54,24.838604,67.02562,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:01:49.326839,16,88,34,44,24.832329,67.068474,DEGRADED,RF_JAMMING,HIGH,INC-54,AUTHORIZED
2026-06-10 06:01:54.335153,90,87,23,55,24.837621,67.042067,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-55,ATTACKER
2026-06-10 06:01:59.344286,85,78,35,32,24.841134,67.060129,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:02:04.354535,99,89,29,32,24.842835,67.024771,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-56,ATTACKER
2026-06-10 06:02:09.360161,94,90,32,51,24.874045,67.018272,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:02:14.369543,91,78,33,35,24.800667,67.045374,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:02:19.373954,87,71,27,40,24.839626,67.035467,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:02:24.382559,100,83,22,39,24.80795,67.005609,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:02:29.392089,89,85,20,46,24.831945,67.077584,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:02:34.400563,87,84,34,30,24.803854,67.032083,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:02:39.409075,90,85,33,37,24.895876,67.036667,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:02:44.413848,90,84,21,39,24.822486,67.06697,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:02:49.422515,95,80,29,49,24.82365,67.041545,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:02:54.430812,14,84,23,34,24.842661,67.056848,DEGRADED,RF_JAMMING,HIGH,INC-57,AUTHORIZED
2026-06-10 06:02:59.435147,97,84,32,44,24.818671,67.046922,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:03:04.437960,92,81,26,40,24.881924,67.048912,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:03:09.441199,85,83,26,50,24.862964,67.030295,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:03:14.444009,92,83,26,55,24.85748,67.028193,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:03:19.452608,18,76,33,54,24.861881,67.002418,DEGRADED,RF_JAMMING,HIGH,INC-58,AUTHORIZED
2026-06-10 06:03:24.456184,92,87,22,47,24.80147,67.091181,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:03:29.461650,86,79,35,36,43.242041,36.454105,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-59,AUTHORIZED
2026-06-10 06:03:34.465036,24,79,26,59,24.867992,67.045658,DEGRADED,RF_JAMMING,HIGH,INC-60,AUTHORIZED
2026-06-10 06:03:39.482997,85,84,20,46,24.885443,67.063194,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:03:44.486585,89,85,22,33,24.850982,67.058122,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-61,ATTACKER
2026-06-10 06:03:49.494894,92,85,21,54,47.93953,40.040975,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-62,AUTHORIZED
2026-06-10 06:03:54.498497,88,84,24,39,24.837,67.080907,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:03:59.525374,88,84,32,34,52.648363,40.069591,SUSPICIOUS,GPS_SPOOFING,HIGH,INC-63,AUTHORIZED
2026-06-10 06:04:04.537275,89,87,23,35,24.852958,67.041782,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:04:09.545829,91,82,26,44,24.805158,67.059884,CRITICAL,UNAUTHORIZED_COMMAND,CRITICAL,INC-64,ATTACKER
2026-06-10 06:04:14.549465,98,77,31,49,24.828153,67.002568,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:04:19.552004,87,75,32,51,24.843776,67.040167,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:04:24.556974,93,80,31,47,24.870397,67.014575,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:04:29.565344,11,85,31,47,24.805114,67.028305,DEGRADED,RF_JAMMING,HIGH,INC-65,AUTHORIZED
2026-06-10 06:04:34.574336,86,70,32,53,24.81026,67.041766,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:04:39.583181,89,83,27,32,24.877776,67.081182,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:04:44.591719,92,78,28,36,24.801545,67.063578,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
2026-06-10 06:04:49.605318,99,89,25,51,24.813049,67.008407,NORMAL,NORMAL,LOW,NONE,AUTHORIZED
